online_order,book_table,location,rest_type,cuisines,listed_in(type),listed_in(city)
1,0,0,66,1317,2,2
1,0,0,66,1447,2,2
1,0,3,66,147,2,2
1,0,0,29,1419,2,2
1,0,0,66,1679,2,2
1,0,3,66,1870,2,2
1,0,0,22,715,2,2
1,0,29,66,157,2,2
1,0,0,66,865,2,2
1,0,3,40,59,2,2
1,0,29,29,1461,2,2
1,0,3,42,1569,2,2
1,0,29,66,1079,2,2
1,0,0,66,1821,2,2
1,0,0,66,1870,2,2
1,0,32,42,1589,2,2
1,0,0,29,159,2,2
1,0,3,41,157,2,2
1,0,29,41,1870,2,2
1,1,3,29,261,2,2
1,0,0,66,1447,2,2
1,0,3,40,868,2,2
1,0,3,29,171,2,2
1,0,29,41,200,2,2
1,0,3,29,1447,2,2
1,0,3,51,1001,2,2
1,0,3,66,1805,2,2
1,0,0,66,1447,2,2
1,0,29,66,1012,2,2
1,0,29,66,1892,2,2
1,0,3,66,1447,2,2
1,0,29,54,897,2,2
1,0,3,66,1870,2,2
1,0,0,41,511,2,2
1,0,29,41,1431,2,2
1,0,29,41,1462,2,2
1,0,3,66,1447,2,2
1,0,0,41,998,2,2
1,0,3,66,1687,2,2
1,0,3,66,998,2,2
1,0,3,41,1001,2,2
1,0,29,41,1596,2,2
1,0,3,41,974,2,2
1,0,0,66,1447,2,2
1,0,29,41,827,2,2
1,0,32,66,1305,2,2
1,0,38,66,954,2,2
1,0,3,66,668,2,2
1,1,3,29,998,2,2
1,0,3,29,1461,2,2
1,0,0,29,171,2,2
1,0,29,29,980,2,2
1,0,29,66,803,2,2
1,0,0,63,1420,2,2
1,1,29,29,215,2,2
1,0,0,47,1870,2,2
1,0,3,66,317,2,2
1,0,29,41,551,2,2
1,0,29,66,1481,2,2
1,0,0,41,929,2,2
1,0,0,40,1447,2,2
1,0,29,66,1897,2,2
1,0,29,66,1461,2,2
1,1,29,66,1767,2,2
1,0,0,41,1589,2,2
1,0,29,29,1860,2,2
1,0,29,66,1886,2,2
1,0,29,66,1077,2,2
1,0,3,29,182,2,2
1,1,29,23,1194,2,2
1,0,3,66,1461,2,2
1,0,0,66,1447,2,2
1,0,3,66,1870,2,2
1,0,29,41,219,2,2
1,0,29,66,1447,2,2
1,0,3,66,790,2,2
1,0,0,29,1461,2,2
1,0,0,66,954,2,2
1,0,29,22,710,2,2
1,0,29,29,975,2,2
1,0,0,29,587,2,2
1,0,3,66,900,2,2
1,0,0,29,899,2,2
1,0,3,66,219,2,2
1,0,3,29,935,2,2
1,0,29,41,472,2,2
1,0,29,66,1675,2,2
1,0,0,66,1340,2,2
1,0,3,29,935,2,2
1,0,3,29,13,2,2
1,0,0,29,1419,2,2
1,0,29,16,793,2,2
1,0,3,66,1447,2,2
1,0,0,66,868,2,2
1,1,3,29,1870,2,2
1,1,0,22,480,2,2
1,0,3,66,937,2,2
1,0,3,66,1001,2,2
1,0,38,29,1461,2,2
1,0,3,29,1447,2,2
1,0,29,42,775,2,2
1,0,3,66,1662,2,2
1,0,0,66,1805,2,2
1,1,3,29,242,2,2
1,0,0,0,551,2,2
1,0,3,40,1760,2,2
1,1,29,29,225,2,2
1,0,3,29,157,2,2
1,0,3,40,1461,2,2
1,0,0,66,219,2,2
1,0,3,41,1662,2,2
1,0,3,42,1589,2,2
1,0,3,40,961,2,2
1,0,29,66,1465,2,2
1,0,29,40,1001,2,2
1,0,0,66,1665,2,2
1,0,3,42,1589,2,2
1,0,0,66,1688,2,2
1,0,29,66,1870,2,2
1,0,0,66,1447,2,2
1,0,0,66,1671,2,2
1,0,29,66,1302,2,2
1,0,0,29,1870,2,2
1,1,29,35,94,2,2
1,0,0,29,171,2,2
1,0,3,66,1461,2,2
1,0,29,68,1847,2,2
1,0,29,40,470,2,2
1,0,3,40,935,2,2
1,0,0,66,978,2,2
1,1,3,29,293,2,2
1,0,29,41,1215,2,2
1,0,3,29,1432,2,2
1,0,0,40,1014,2,2
1,0,38,10,203,2,2
1,1,3,29,485,2,2
1,0,29,66,1694,2,2
1,0,3,29,1481,2,2
1,0,29,66,983,2,2
1,0,3,0,551,2,2
1,0,29,29,617,2,2
1,0,29,41,781,2,2
1,0,3,66,1006,2,2
1,0,0,66,1234,2,2
1,0,3,41,1622,2,2
1,0,3,41,1001,2,2
1,0,29,66,1461,2,2
1,0,29,40,1001,2,2
1,0,3,42,772,2,2
1,0,29,16,790,2,2
1,0,29,29,1870,2,2
1,0,3,66,1461,2,2
1,0,3,66,1011,2,2
1,0,3,22,1109,2,2
1,0,0,66,1316,2,2
1,1,3,29,935,2,2
1,0,0,16,1772,2,2
1,0,0,66,1870,2,2
1,0,0,18,523,2,2
1,0,3,40,1001,2,2
1,0,3,66,1673,2,2
1,0,0,40,899,2,2
1,0,3,66,1325,2,2
1,0,29,66,1583,2,2
1,0,3,66,1452,2,2
1,0,29,66,147,2,2
1,0,3,29,265,2,2
1,0,3,40,1001,2,2
1,0,0,29,1870,2,2
1,0,3,66,129,2,2
1,0,32,66,868,2,2
1,0,0,66,1622,2,2
1,0,3,66,1423,2,2
1,0,29,66,1909,2,2
1,0,3,66,612,2,2
1,0,0,66,602,2,2
1,0,29,66,218,2,2
1,0,29,66,1908,2,2
1,0,32,66,1461,2,2
1,0,3,41,619,2,2
1,0,3,18,781,2,2
1,0,29,66,1895,2,2
1,0,0,66,1767,2,2
1,0,0,40,628,2,2
1,0,0,69,1772,2,2
1,0,29,29,1461,2,2
1,0,0,66,348,2,2
1,0,0,40,1722,2,2
1,0,29,40,844,2,2
1,1,0,10,406,2,2
1,0,3,54,1315,2,2
1,0,3,66,954,2,2
1,0,3,67,1844,2,2
1,0,3,40,1892,2,2
1,0,29,22,1042,2,2
1,0,3,66,1465,2,2
1,0,0,16,827,2,2
1,1,3,10,1545,2,2
1,0,0,66,1870,2,2
1,0,0,40,1800,2,2
1,0,3,66,1908,2,2
1,0,29,42,1589,2,2
1,1,29,29,1870,2,2
1,0,29,66,1470,2,2
1,0,3,29,1461,2,2
1,1,29,61,105,2,2
1,0,3,66,1870,2,2
1,0,3,66,587,2,2
1,0,0,29,1895,2,2
1,0,29,66,1067,2,2
1,0,3,66,1077,2,2
1,0,3,66,1461,2,2
1,0,3,51,704,2,2
1,0,3,41,1805,2,2
1,0,29,22,703,2,2
1,0,0,66,1227,2,2
1,0,29,29,1419,2,2
1,0,0,67,1418,2,2
1,0,29,40,1447,2,2
1,0,0,66,602,2,2
1,0,29,29,1431,2,2
1,0,3,66,1681,2,2
1,0,29,66,1767,2,2
1,0,29,69,1905,2,2
1,0,29,6,552,2,2
1,0,29,29,105,2,2
1,0,3,29,1431,2,2
1,0,29,66,1461,2,2
1,0,3,66,1828,2,2
1,0,29,41,1569,2,2
1,0,3,66,273,2,2
1,0,29,66,1433,2,2
1,0,7,66,1681,2,2
1,1,3,29,926,2,2
1,0,0,66,1001,2,2
1,0,29,40,186,2,2
1,1,3,29,1870,2,2
1,0,0,66,1901,2,2
1,0,29,40,105,2,2
1,0,3,20,818,2,2
1,0,3,22,1174,2,2
1,0,3,66,71,2,2
1,0,29,29,1447,2,2
1,0,38,29,203,2,2
1,0,3,66,1447,2,2
1,0,3,29,1447,2,2
1,0,3,22,682,2,2
1,0,29,28,645,2,2
1,0,29,29,999,2,2
1,1,3,29,202,2,2
1,0,0,0,521,2,2
1,0,3,66,1077,2,2
1,0,3,66,1913,2,2
1,0,29,66,850,2,2
1,0,3,51,1816,2,2
1,0,29,66,1892,2,2
1,0,0,66,1870,2,2
1,0,3,22,516,2,2
1,1,29,23,355,2,2
1,0,3,66,1828,2,2
1,0,29,29,1829,2,2
1,0,29,51,1011,2,2
1,0,0,41,628,2,2
1,0,29,41,1001,2,2
1,0,3,66,937,2,2
1,0,29,29,935,2,2
1,0,29,66,1847,2,2
1,1,29,10,1425,2,2
1,0,3,40,145,2,2
1,0,3,66,1802,2,2
1,0,29,66,1858,2,2
1,0,3,66,1681,2,2
1,0,3,66,1886,2,2
1,0,29,40,1560,2,2
1,0,3,16,834,2,2
1,0,29,40,853,2,2
1,0,29,29,907,2,2
1,0,0,69,17,2,2
1,0,0,42,1743,2,2
1,0,29,66,1870,2,2
1,0,3,29,935,2,2
1,0,3,66,1492,2,2
1,0,3,40,1093,2,2
1,0,0,42,1743,2,2
1,0,29,66,1406,2,2
1,0,3,29,200,2,2
1,0,3,29,1227,2,2
1,0,0,66,1622,2,2
1,0,29,29,1447,2,2
1,0,3,29,1563,2,2
1,0,3,29,1461,2,2
1,0,0,66,1741,2,2
1,0,29,40,821,2,2
1,0,29,29,753,2,2
1,0,29,29,1227,2,2
1,0,3,66,1447,2,2
1,0,3,29,1825,2,2
1,0,3,66,1870,2,2
1,0,0,66,1751,2,2
1,0,0,18,628,2,2
1,0,29,40,764,2,2
1,0,0,40,1908,2,2
1,0,3,66,1622,2,2
1,1,29,10,1240,2,2
1,0,29,66,1447,2,2
1,0,29,66,1695,2,2
1,0,3,66,1622,2,2
1,0,3,22,1109,2,2
1,0,0,66,606,2,2
1,0,29,41,1622,2,2
1,0,29,41,1675,2,2
1,0,3,42,1596,2,2
1,0,29,66,1077,2,2
1,0,0,66,1419,2,2
1,0,0,29,1447,2,2
1,0,29,22,1032,2,2
1,0,3,52,1840,2,2
1,0,29,66,1447,2,2
1,0,0,22,1109,2,2
1,0,29,20,801,2,2
1,0,0,66,1001,2,2
1,0,29,40,1870,2,2
0,0,3,29,157,2,2
1,0,0,45,1844,2,2
1,0,0,66,219,2,2
1,0,3,66,1662,2,2
1,0,29,29,941,2,2
1,0,0,42,772,2,2
1,0,49,66,1447,2,2
1,0,3,40,860,2,2
1,0,3,54,586,2,2
1,0,29,66,1908,2,2
1,0,29,16,790,2,2
1,0,29,42,1589,2,2
1,0,3,51,1889,2,2
1,1,29,29,111,2,2
1,0,0,2,533,2,2
1,0,29,0,551,2,2
1,0,0,16,1726,2,2
1,0,29,54,820,2,2
1,0,0,66,508,2,2
1,0,29,22,1178,2,2
1,0,3,66,1913,2,2
1,0,3,42,1569,2,2
1,0,3,51,846,2,2
1,0,29,66,1889,2,2
1,0,0,41,147,2,2
1,0,29,66,1870,2,2
1,0,3,66,939,2,2
1,0,0,42,1589,2,2
1,1,29,29,1268,2,2
1,0,0,20,790,2,2
1,0,29,66,1908,2,2
1,0,3,0,551,2,2
1,0,29,63,1623,2,2
1,0,29,40,1908,2,2
1,0,3,66,1694,2,2
1,0,29,40,1492,2,2
1,0,29,29,1481,2,2
1,0,0,29,1886,2,2
1,0,29,42,826,2,2
1,0,29,66,1622,2,2
1,0,3,20,790,2,2
1,0,29,22,716,2,2
1,0,32,66,1452,2,2
1,0,3,66,868,2,2
1,0,29,66,1402,2,2
1,0,0,66,1858,2,2
1,0,0,66,1447,2,2
1,0,3,51,1767,2,2
1,0,3,29,1317,2,2
1,0,3,29,1447,2,2
1,0,3,66,1870,2,2
1,0,29,29,1560,2,2
1,0,29,40,1275,2,2
1,0,29,66,1877,2,2
1,0,3,66,1447,2,2
1,0,29,66,1640,2,2
1,0,29,29,200,2,2
1,0,29,66,1892,2,2
1,0,29,42,1622,2,2
1,0,29,67,1847,2,2
1,0,29,42,1589,2,2
1,0,0,16,628,2,2
1,0,29,66,1462,2,2
1,0,3,16,828,2,2
1,0,0,40,215,2,2
1,0,3,51,1858,2,2
1,0,29,16,822,2,2
1,0,7,69,1851,2,2
1,0,29,29,398,2,2
1,0,3,68,1578,2,2
1,0,3,42,521,2,2
1,0,3,41,1685,2,2
1,0,29,66,1783,2,2
1,0,0,29,1447,2,2
1,0,81,41,868,2,2
1,0,3,54,1858,2,2
1,0,0,40,1447,2,2
1,0,29,42,1569,2,2
1,0,3,29,1538,2,2
1,0,81,40,1870,2,2
1,0,3,16,826,2,2
1,0,0,16,797,2,2
1,0,29,66,1447,2,2
1,0,29,66,1011,2,2
1,0,3,66,990,2,2
1,0,3,22,1113,2,2
1,0,3,41,1694,2,2
1,0,3,66,1694,2,2
1,0,0,66,1889,2,2
1,0,29,42,1589,2,2
1,0,0,66,1908,2,2
1,0,81,53,236,2,2
1,0,3,66,855,2,2
1,0,38,66,1461,2,2
1,0,0,66,1889,2,2
1,0,3,66,142,2,2
1,0,3,68,1847,2,2
1,1,29,14,1237,2,2
1,0,0,66,1886,2,2
1,1,29,66,1102,2,2
1,0,0,16,628,2,2
1,0,3,6,511,2,2
1,0,3,16,1772,2,2
1,0,29,66,1913,2,2
0,1,3,10,171,2,2
1,0,29,40,1560,2,2
1,0,3,66,1461,2,2
1,0,3,66,1461,2,2
1,0,0,63,309,2,2
1,0,0,20,790,2,2
1,0,3,54,1913,2,2
1,0,0,22,1125,2,2
1,0,29,20,561,2,2
1,0,29,29,928,2,2
1,0,3,42,826,2,2
1,0,29,66,1870,2,2
1,0,0,16,628,2,2
1,0,7,68,1841,2,2
0,0,3,29,141,2,2
1,0,29,66,1462,2,2
1,0,0,66,1321,2,2
1,0,29,66,1784,2,2
1,0,0,66,1870,2,2
1,0,3,66,1640,2,2
1,0,3,29,1447,2,2
1,0,32,29,1447,2,2
1,0,29,41,1778,2,2
0,0,3,42,1589,2,2
1,0,32,29,935,2,2
1,0,3,41,1317,2,2
1,1,29,35,1560,2,2
1,0,7,16,1772,2,2
1,0,3,66,1011,2,2
1,0,29,66,1908,2,2
1,0,0,66,1637,2,2
1,0,29,22,63,2,2
1,0,29,51,1164,2,2
1,1,3,29,940,2,2
1,0,3,42,511,2,2
1,0,0,66,961,2,2
1,0,81,53,462,2,2
1,0,0,29,171,2,2
1,0,0,22,75,2,2
1,0,0,28,1018,2,2
1,0,3,41,1892,2,2
1,0,3,66,1886,2,2
1,0,0,66,810,2,2
1,0,29,69,551,2,2
1,0,3,66,619,2,2
1,0,0,66,1461,2,2
1,0,3,40,1870,2,2
1,0,0,41,1227,2,2
0,0,3,66,1657,2,2
1,0,29,69,1447,2,2
1,0,0,66,1382,2,2
1,1,29,29,768,2,2
1,0,0,42,1743,2,2
1,0,3,40,1447,2,2
1,0,29,66,1675,2,2
0,0,3,68,1847,2,2
1,0,29,66,1889,2,2
1,0,0,16,826,2,2
1,0,29,42,556,2,2
1,0,0,66,1492,2,2
1,0,32,66,809,2,2
1,0,3,51,482,2,2
1,0,29,40,1089,2,2
1,0,0,66,292,2,2
1,0,32,29,1461,2,2
1,0,0,66,1447,2,2
1,0,29,29,1481,2,2
1,0,3,29,318,2,2
1,0,0,66,868,2,2
1,0,29,66,1722,2,2
1,0,3,66,1908,2,2
1,0,3,66,1460,2,2
1,0,29,40,551,2,2
0,0,3,0,551,2,2
1,0,29,40,935,2,2
1,0,3,66,1492,2,2
1,0,0,40,511,2,2
1,0,0,66,1622,2,2
1,0,3,66,1011,2,2
1,0,29,66,1870,2,2
1,0,29,66,1447,2,2
1,0,7,41,1592,2,2
1,0,3,66,1433,2,2
1,0,3,42,1743,2,2
1,0,32,22,361,2,2
1,0,3,42,1743,2,2
1,0,29,42,1589,2,2
1,0,29,29,1461,2,2
1,0,0,66,1906,2,2
1,0,3,29,1268,2,2
1,0,29,66,1892,2,2
1,0,3,0,511,2,2
1,0,3,29,1461,2,2
1,0,3,28,1122,2,2
1,0,29,22,1169,2,2
0,0,3,59,1795,2,2
1,0,3,66,990,2,2
1,0,32,51,1481,2,2
1,0,29,16,1640,2,2
1,1,29,22,1156,2,2
1,0,0,20,1696,2,2
0,0,3,22,352,2,2
1,0,3,29,1350,2,2
1,0,3,66,997,2,2
0,0,3,29,1447,2,2
1,0,29,28,686,2,2
1,0,0,66,814,2,2
1,0,3,66,1268,2,2
1,0,0,29,1227,2,2
1,0,0,66,306,2,2
1,0,29,59,1712,2,2
1,0,0,66,1227,2,2
1,0,3,41,551,2,2
0,0,3,66,1447,2,2
1,0,3,16,834,2,2
1,0,29,22,649,2,2
0,1,3,29,1461,2,2
1,0,29,66,1073,2,2
0,0,3,66,935,2,2
1,0,3,29,1447,2,2
1,0,0,66,1447,2,2
1,0,3,66,1870,2,2
0,0,3,2,533,2,2
0,0,3,51,1777,2,2
0,0,3,66,1892,2,2
1,0,3,42,703,2,2
1,0,0,66,1622,2,2
0,0,3,51,147,2,2
0,0,0,66,790,2,2
1,0,29,16,781,2,2
1,1,29,10,1548,2,2
0,0,3,66,1665,2,2
1,0,29,0,551,2,2
1,0,0,66,620,2,2
1,0,29,66,982,2,2
0,0,3,40,587,2,2
1,0,29,41,331,2,2
1,1,29,29,1738,2,2
1,0,0,66,1694,2,2
0,0,0,66,1870,2,2
1,0,0,41,628,2,2
0,0,0,66,1913,2,2
1,0,0,69,1001,2,2
0,0,3,29,1447,2,2
0,0,3,40,511,2,2
1,0,0,22,1109,2,2
1,0,81,40,1589,2,2
0,0,3,29,171,2,2
0,1,3,23,1118,2,2
1,0,29,41,1622,2,2
1,1,29,29,1440,2,2
1,0,29,66,1437,2,2
1,0,3,16,628,2,2
1,0,3,29,754,2,2
1,0,3,66,739,2,2
0,0,3,66,1908,2,2
0,0,3,66,1447,2,2
0,0,3,41,551,2,2
0,0,3,41,511,2,2
0,0,3,66,1889,2,2
0,0,3,40,1870,2,2
0,0,3,41,975,2,2
0,0,3,40,1001,2,2
0,0,3,29,218,2,2
0,0,3,51,1798,2,2
0,0,3,0,511,2,2
1,0,81,53,1572,2,2
0,0,3,40,1001,2,2
0,0,3,29,182,2,2
0,0,3,66,1312,2,2
0,0,3,66,1447,2,2
0,0,3,66,1909,2,2
0,0,3,51,1317,2,2
0,0,3,66,1001,2,2
0,0,3,66,1317,2,2
0,0,3,29,1475,2,2
0,0,3,29,1459,2,2
0,0,3,66,1227,2,2
0,0,3,29,1447,2,2
0,0,3,66,1447,2,2
0,0,3,66,1648,2,2
0,0,3,29,216,2,2
0,0,3,66,1776,2,2
0,0,3,0,511,2,2
0,0,3,66,1447,2,2
0,0,3,66,1800,2,2
0,0,3,29,1459,2,2
0,0,3,66,1340,2,2
0,0,3,66,602,2,2
0,0,3,41,1694,2,2
0,0,3,29,1447,2,2
0,0,3,51,1889,2,2
0,0,3,0,551,2,2
0,0,3,63,1104,2,2
0,0,3,66,1461,2,2
0,0,3,66,946,2,2
0,0,3,29,200,2,2
0,0,3,29,1805,2,2
0,0,3,29,1447,2,2
0,0,3,42,1569,2,2
0,0,3,66,1886,2,2
0,0,3,29,1466,2,2
0,0,3,40,1870,2,2
0,0,3,40,1870,2,2
0,0,3,66,1908,2,2
0,0,3,29,1592,2,2
0,0,3,40,49,2,2
0,0,3,66,1870,2,2
0,0,3,66,1872,2,2
0,0,3,66,1569,2,2
0,0,3,29,1387,2,2
0,0,3,39,1569,2,2
0,0,3,66,1622,2,2
0,0,3,66,1377,2,2
0,0,3,66,297,2,2
0,0,3,66,1622,2,2
0,0,3,20,790,2,2
0,0,3,66,1054,2,2
0,0,3,66,1860,2,2
0,0,3,66,1691,2,2
0,0,3,40,1908,2,2
0,0,3,41,1461,2,2
0,0,3,40,1870,2,2
0,0,3,51,1913,2,2
0,0,3,66,1870,2,2
0,0,3,66,1859,2,2
0,0,3,66,954,2,2
0,0,3,68,1596,2,2
0,0,3,0,511,2,2
0,0,3,66,1297,2,2
0,0,3,42,1569,2,2
0,0,3,29,1447,2,2
0,0,3,0,561,2,2
0,0,3,41,997,2,2
0,0,3,40,886,2,2
0,0,3,41,1910,2,2
0,0,3,41,1480,2,2
0,0,3,41,1886,2,2
0,0,3,41,1913,2,2
0,0,3,66,1908,2,2
0,0,3,0,511,2,2
0,0,3,66,1447,2,2
0,0,3,40,511,2,2
0,0,3,29,1870,2,2
0,0,3,40,1447,2,2
0,0,3,66,1447,2,2
0,0,3,41,1886,2,2
0,0,3,41,1447,2,2
0,0,3,66,1859,2,2
0,0,3,66,1460,2,2
0,0,3,51,1589,2,2
0,0,81,53,1857,2,2
0,0,3,22,1109,2,2
1,0,29,16,834,2,2
0,0,3,66,1870,2,2
0,0,3,66,1622,2,2
0,0,3,42,1569,2,2
0,0,3,41,1622,2,2
0,0,3,22,1184,2,2
1,0,0,35,1237,2,2
0,0,3,45,1572,2,2
0,0,3,22,1165,2,2
0,0,3,41,1838,2,2
0,0,3,40,1870,2,2
0,0,3,66,1461,2,2
0,0,3,63,1001,2,2
0,0,3,0,551,2,2
0,0,3,66,1627,2,2
1,0,29,40,1841,2,2
0,0,3,66,1908,2,2
1,0,3,29,1821,2,2
1,1,29,29,1870,2,2
1,0,29,29,935,2,2
1,0,32,22,1109,2,2
1,0,3,66,1908,2,2
0,0,3,29,1373,2,2
1,0,29,66,147,2,2
1,1,3,56,73,2,2
1,0,3,6,551,2,2
1,0,29,51,1538,2,2
1,0,29,40,1870,2,2
0,0,3,40,1870,2,2
0,0,3,42,1589,2,2
0,0,81,40,1729,2,2
0,0,29,66,1886,2,2
0,0,29,40,897,2,2
0,0,81,53,1622,2,2
0,0,29,66,868,2,2
0,0,7,41,208,2,2
0,0,81,66,1877,2,2
0,0,61,63,1919,2,2
0,0,29,29,1001,2,2
1,0,29,29,1436,2,2
1,0,3,29,939,2,2
0,0,3,40,1870,2,2
1,0,0,29,1870,2,2
1,0,10,42,1743,2,2
1,0,3,66,1447,2,2
1,0,3,6,559,2,2
1,0,0,42,1590,2,2
1,0,29,66,1870,2,2
1,1,3,65,1764,2,2
1,0,0,41,938,2,2
1,0,49,40,868,2,2
1,0,3,29,1447,2,2
1,0,29,20,847,2,2
1,0,0,41,868,2,2
1,0,0,66,886,2,2
1,0,29,29,1461,2,2
1,0,3,66,1427,2,2
0,1,29,35,1538,2,2
1,0,29,66,1001,2,2
1,0,19,40,1492,2,2
0,0,29,29,1886,2,2
1,0,29,40,1870,2,2
1,0,29,66,1478,2,2
1,0,0,66,1447,2,2
1,0,0,40,1088,2,2
1,0,3,42,552,2,2
1,0,7,66,1622,2,2
1,0,0,66,1459,2,2
1,0,3,66,1622,2,2
0,1,29,29,1895,2,2
1,0,0,29,1447,2,2
1,0,29,29,851,2,2
0,1,29,29,365,2,2
1,1,29,29,1883,2,2
0,1,29,29,1268,2,2
0,0,29,29,1870,2,2
1,0,0,29,1447,2,2
0,1,29,29,1807,2,2
1,0,29,66,1636,2,2
0,0,29,66,935,2,2
0,0,29,41,952,2,2
0,0,29,66,1645,2,2
0,0,29,29,157,2,2
0,0,29,42,1743,2,2
0,0,29,29,1870,2,2
0,0,29,29,1006,2,2
0,0,29,66,814,2,2
0,0,29,66,1461,2,2
0,0,29,42,551,2,2
0,0,29,12,1269,2,2
0,0,29,66,946,2,2
0,0,29,16,772,2,2
0,0,29,40,868,2,2
0,0,29,16,834,2,2
0,0,7,66,1478,2,2
0,0,0,66,1297,2,2
0,0,29,66,1908,2,2
0,0,0,29,1447,2,2
0,0,29,6,564,2,2
0,0,29,41,875,2,2
0,0,29,66,1870,2,2
0,0,29,29,1461,2,2
0,0,29,40,1734,2,2
0,0,0,40,1447,2,2
0,0,29,29,1461,2,2
0,0,0,22,1184,2,2
0,0,0,29,1390,2,2
0,0,0,68,1578,2,2
0,0,29,66,975,2,2
0,0,29,66,1908,2,2
0,0,29,29,1006,2,2
0,0,0,66,1447,2,2
0,0,0,66,1462,2,2
0,0,0,40,935,2,2
0,0,29,29,182,2,2
0,0,29,66,1795,2,2
0,0,0,29,1461,2,2
0,0,29,29,1478,2,2
0,0,29,66,1722,2,2
0,0,0,66,1447,2,2
0,0,29,0,551,2,2
0,0,29,41,1622,2,2
0,0,29,42,1589,2,2
0,0,29,66,1694,2,2
0,0,29,29,203,2,2
0,0,0,66,1461,2,2
0,0,29,41,235,2,2
0,0,29,22,1109,2,2
0,0,29,29,1677,2,2
0,0,29,41,1317,2,2
0,0,29,41,1297,2,2
0,0,0,40,935,2,2
0,0,0,16,790,2,2
0,0,0,66,1795,2,2
0,0,29,0,511,2,2
0,0,29,20,1609,2,2
0,0,29,66,1478,2,2
0,0,29,66,1908,2,2
0,0,29,16,1781,2,2
0,0,29,66,1396,2,2
0,0,29,29,1908,2,2
0,0,29,41,868,2,2
0,0,29,66,953,2,2
0,0,29,40,628,2,2
0,0,29,66,1447,2,2
0,0,29,40,1870,2,2
0,0,0,66,1461,2,2
0,0,29,0,561,2,2
0,0,29,41,1722,2,2
0,0,0,29,1001,2,2
0,0,29,66,1461,2,2
0,0,29,66,226,2,2
0,0,29,29,459,2,2
0,0,29,66,977,2,2
0,0,29,0,551,2,2
0,0,7,29,932,2,2
0,0,29,66,1694,2,2
0,0,29,40,1447,2,2
0,0,0,40,1870,2,2
0,0,7,0,511,2,2
0,0,0,66,1879,2,2
0,0,29,66,1889,2,2
0,0,29,41,977,2,2
0,0,29,66,1908,2,2
0,0,22,40,1447,2,2
0,0,29,66,1461,2,2
0,1,29,10,1519,2,2
0,0,0,66,331,2,2
1,0,0,0,551,2,2
1,0,29,41,1870,2,2
0,0,3,66,1461,2,2
0,0,3,51,855,2,2
0,0,29,40,1447,2,2
1,0,29,29,1461,2,2
1,0,3,66,1733,2,2
1,0,3,29,935,2,2
1,0,3,66,935,2,2
1,0,3,66,1908,2,2
1,0,0,16,821,2,2
1,0,0,66,1886,2,2
1,0,56,42,1589,2,2
1,0,0,66,1447,2,2
1,0,0,66,1622,2,2
1,0,3,66,1671,2,2
1,0,29,66,1447,2,2
1,0,7,66,602,2,2
1,0,0,40,1897,2,2
1,0,3,66,1396,2,2
1,0,3,66,1908,2,2
1,0,29,29,1447,2,2
1,0,29,22,81,2,2
1,0,3,41,1001,2,2
1,0,29,66,1461,2,2
1,0,29,66,112,2,2
1,0,29,66,836,2,2
1,0,29,66,329,2,2
1,0,49,40,1447,2,2
1,0,29,63,628,2,2
1,0,29,40,1870,2,2
1,0,3,66,868,2,2
1,0,3,66,1772,2,2
1,0,0,66,1001,2,2
1,0,29,40,487,2,2
1,0,29,40,1870,2,2
1,0,0,22,699,2,2
1,0,29,40,1227,2,2
1,0,3,40,1492,2,2
0,0,3,42,1589,3,2
0,0,3,0,511,3,2
0,0,3,68,1847,3,2
0,0,3,0,551,3,2
1,0,3,22,516,3,2
0,0,3,40,511,3,2
1,0,3,42,1569,3,2
1,0,3,42,782,3,2
0,0,3,45,1591,3,2
1,0,3,54,586,3,2
1,0,3,51,704,3,2
1,0,3,42,1589,3,2
0,0,3,41,551,3,2
0,0,3,41,511,3,2
0,0,3,2,533,3,2
1,0,3,42,772,3,2
1,0,3,42,703,3,2
1,0,3,68,1847,3,2
1,0,3,18,781,3,2
0,0,3,42,1589,3,2
0,0,3,16,826,3,2
0,0,3,0,511,3,2
0,0,3,68,1596,3,2
0,0,3,43,772,3,2
1,0,3,0,551,3,2
1,0,3,0,551,3,2
1,0,3,68,1578,3,2
1,0,3,42,552,3,2
1,0,3,6,559,3,2
1,0,3,68,1847,3,2
1,0,3,40,551,3,2
0,0,3,42,1589,3,2
0,0,3,67,1847,3,2
0,0,3,0,511,3,2
1,0,3,0,511,3,2
1,0,3,42,826,3,2
1,0,3,42,521,3,2
1,0,3,42,1589,3,2
1,0,3,6,511,3,2
0,0,3,0,511,3,2
0,0,3,51,1743,3,2
0,0,3,42,1569,3,2
0,0,3,0,551,3,2
0,0,3,42,1569,3,2
0,0,3,42,1589,3,2
0,0,3,51,1897,3,2
1,0,3,41,551,3,2
1,0,3,42,1596,3,2
0,0,3,42,1569,3,2
0,0,3,45,1572,3,2
0,0,81,53,1589,3,2
0,0,3,22,1165,3,2
0,0,3,42,1743,3,2
0,0,3,51,1745,3,2
0,0,3,42,1589,3,2
0,0,3,68,1596,3,2
0,0,3,0,511,3,2
0,0,3,66,1297,3,2
0,0,3,42,1569,3,2
0,0,3,42,1569,3,2
0,0,3,0,561,3,2
0,0,3,69,551,3,2
0,0,3,0,511,3,2
0,0,3,40,511,3,2
0,0,3,42,1589,3,2
0,0,3,51,1589,3,2
1,0,3,22,1174,3,2
